"","X","AD","AL","AT","BA","BE","BG","BY","CH","CY","CZ","DE","DK","EE","EL","ES","FI","FO","FR","GG","HR","HU","IE","IM","IS","IT","JE","LI","LT","LU","LV","MC","MD","ME","MK","NL","NO","PL","PT","RO","RS","SE","SI","SK","SM","TR","UA","UK","VA"
"41","1961-05",0.839959911505381,-0.021722238734817,0.540048172795654,0.331263030538071,1.70914865902709,0.761920335691515,0.981619940297943,1.23155485329445,-0.483782100285354,0.760766428461184,1.6493386730555,0.626653189753356,0.231850381580948,0.56239767517956,0.776799984125505,-0.220040775710094,-1.55723576507871,1.16945787115739,2.09229803085327,1.1170114287557,1.07021987537335,1.49259136230587,0.474818714238979,-0.495420579388246,0.861489485787169,1.98158466815948,0.219599232077599,0.748262538816653,1.15904669952393,0.436038898241755,1.44464302062988,0.181859651934754,-0.0130526309718639,-0.133537438087038,1.64131431957412,-0.350501688736592,1.3623580952765,0.690232168419157,0.136857424823719,-0.0164471773850667,0.534607340993572,1.1002728790852,1.24820803833779,1.01431906223297,-0.658758436060594,1.20401862972383,0.707896204395128,NA
"42","1961-06",0.908684368928274,0.203619198133106,0.619290463824696,0.326200877074629,1.96047145432744,0.674904252109464,0.838512291073852,0.925567087971088,-0.523329838130035,0.650944268134514,1.94332471762161,0.559501856077912,0.475614060933453,0.528101600333836,0.671837793807695,0.0312887770597807,-1.34274322835226,1.13619304893902,2.18639731407166,1.17974318187844,0.828782984518705,1.29655615051763,0.516323892054734,-0.278605212651096,0.752767861268482,2.10226726531982,0.242329850792885,0.631053914087159,1.77618756771088,0.414023797425923,1.33971655368805,0.207815401585892,0.243567662350648,-0.054055536962669,1.73628273915723,-0.345574011803889,1.25876193425501,0.781816468457753,-0.0356716136122616,0.0637258398447375,0.711281788906975,1.02936628767625,0.953812900219805,0.80692195892334,-0.667867487896182,1.19518606280926,0.713633584591352,NA
"43","1961-07",0.852492181460063,0.151443319752631,0.337864691007706,0.0769564644413008,1.8836908492701,0.559510076528405,0.399943396229516,0.915966204889061,-0.518889901336086,0.435198814975372,2.07794443242006,0.597297547824285,0.34767007148527,0.564691891086021,0.757398403004559,0.188210690820035,-1.24758748970334,1.02848497965536,1.87105762958527,0.904909289119308,0.210260216002192,1.0097157910319,0.200731519747663,-0.531765483548472,0.680669574403104,1.76740050315857,-0.0761975720524788,0.0790478254248052,1.91457566642761,0.186006780570441,1.33492493629456,0.429190087968922,-0.0643604553210399,-0.0622051187289966,1.72131700502719,-0.358586953533671,0.600061068145755,0.81247357985798,-0.151855923453098,-0.113856168692556,0.785813624111864,0.771701893982107,-0.239271391318996,0.159270390868187,-0.700106266498848,0.978795625881154,0.623599819455099,NA
"44","1961-08",0.424464525779088,0.245910644896238,-0.00586433865695228,-0.0385178429882608,1.75396760304769,0.56551979123823,0.558277571111714,0.316304829892798,-0.514917374088576,-0.127383191510466,1.70623840698879,0.435750780518191,0.645174678933143,0.53035473276318,0.756610937774724,0.66087869433099,-0.991128681197999,0.47292927200217,1.32183110713959,0.639266425169421,-0.201120968011399,0.815009893931342,0.483520300300033,0.0702464760726872,0.548897797301252,0.962430059909821,-0.441875040531158,0.0125624544879257,1.59020322036743,0.268630755235307,1.07973885536194,0.533686669359969,-0.00269171324980201,-0.0309409014216627,1.62197277018281,-0.377506070231689,0.362475049542657,0.732156281060193,-0.118733816952636,-0.219409503597179,0.519327289239924,0.420060828195447,-0.623313836333398,0.144254833459854,-0.827759428795295,0.724304656264313,0.538890596704569,NA
"45","1961-09",0.211323449760675,-0.341958325157161,-0.642683083063399,-0.640117003581596,1.43147925436877,0.294970554713483,0.442979669565951,-0.173835534784125,-0.501916513300354,-0.319149507458739,1.56307563672393,0.7723503598711,0.616547763011859,0.0736442539361395,1.01837136667188,0.717753164447785,-0.860164364178975,0.176341652181889,1.04397237300873,-0.166933619877713,-0.677617173310633,0.862168296429561,0.579646419319842,0.386784892724299,-0.0586012864725679,0.757902324199677,-0.756615042686462,-0.0105164656590442,1.44301101303101,0.189458866592381,0.601811707019806,0.228765626387266,-0.446531438906592,-0.884975334515102,1.53676836418975,-0.217548600082356,0.190446938481618,0.758272702159936,-0.392230473642313,-0.867977267459305,0.579066689065919,-0.488689966834799,-1.16057533702671,-0.506954550743103,-0.693512178341584,0.498444909635941,0.553596025176913,NA
"46","1961-10",-0.448788589239121,-0.789983584958049,-0.802495268510831,-0.75676821005372,1.3073314972612,0.392576440738091,-0.2566846711286,-0.949298711223929,0.0889060395426656,-0.831497804011715,1.03193011271316,0.874780197437007,0.521818049519121,0.202698856351877,0.265196854134452,1.10739105889971,-0.367711936197584,-0.349834852107946,0.639806926250458,-0.261627324742816,-1.41920371731564,1.12880851857363,0.968149114538122,1.12626979368223,-0.22450545892341,0.335765093564987,-1.32273900508881,-0.357843593586059,1.32072409057617,-0.046036950230567,-0.12569098174572,-0.167386262102867,-0.889068455097094,-0.843416208071829,1.42662160592001,0.128282780486484,-0.345140613895085,0.205382531232526,-0.674772896216045,-1.16008962769573,0.792360000064661,-0.427015026367369,-1.57969113996482,-0.564363658428192,-0.613780899463084,-0.441987035499359,0.528372921213114,NA
"47","1961-11",-0.113388126095136,-0.99437034492068,-0.690782561327391,-1.11402806829059,1.10445956811594,0.361930646763936,-0.700985046683602,-1.25923973556993,0.0594574717902824,-0.576642737701588,0.822544263236193,0.481330747680871,0.318185711388005,0.231453992043752,0.665434043147877,1.26727198676206,-0.334363253343673,-0.474937433453919,-0.09928347915411,-0.411069363694299,-1.47178521575896,0.621583828896134,0.405214749000691,1.28702201528064,-0.0702295118302673,-0.100455328822136,-1.58603274822235,-0.714392580394031,1.12467858791351,-0.369048709966415,0.811570107936859,-0.521062712852105,-1.23881571565694,-0.966269406923749,1.08196235895157,0.479973181385875,-0.211112197113197,0.0126971780181816,-0.960386872888131,-1.30801757504938,0.627296460646103,-0.249193227788351,-1.34841911331099,-0.500382244586945,-0.55540108932716,-0.852309860409042,0.0810356483096772,NA
"48","1961-12",-0.628271629412969,-1.39260327574695,-0.465597776155826,-1.11291172372511,1.20622976369785,0.0622945738315069,-0.862668121520851,-1.11326540286639,1.05616291181037,-0.347921951605131,0.850887347624212,0.181458589931329,0.179044338955143,-0.428555519380809,0.589789262015527,1.15209630727904,-0.510886720248631,-0.590210890890917,-0.307118922472,-0.691529318777194,-1.5636621121547,0.139529328816213,0.045921426680353,0.808530205924239,-0.596330440750829,-0.33081516623497,-1.20971345901489,-0.832439765396154,1.21376473522186,-0.428813608095215,0.00373536697588861,-0.913281771793551,-1.56295872367239,-1.18671820062593,1.25487834146765,0.5754749081051,-0.215966378374162,0.382796038943306,-1.03137245555973,-1.49492399886468,0.438720359946975,-0.559684702934837,-1.22583907739617,-0.669228255748749,-0.29646270697968,-1.14523326402368,-0.0349621364604272,NA
"49","1962-01",-0.605867993831635,-1.76112652616462,-0.0983075880220818,-0.74811663936383,0.994420635194005,-0.0744730256555948,-0.769690131363326,-0.769222380555722,1.12146728399553,-0.114709422865506,0.917842928084134,0.497356294567082,0.277222265486082,-0.770309776257287,0.609258675830211,1.26329662415975,-0.163018626382663,-0.6926276730749,-0.574933767318726,-0.409186863574382,-1.51978374897467,0.149631152302349,0.524199150226734,1.1129529925249,-0.831814401609821,-0.669118106365204,-0.750460505485535,-0.728459364870059,0.944931950569153,-0.157280805979593,-0.260093688964844,-1.24354563360914,-1.56405807865991,-1.2212707762361,1.14552931059254,0.825968713803884,-0.140131966203255,0.424894759164116,-1.1014924425422,-1.3474968356902,0.747268879177489,-0.319719087577678,-1.09736220261125,-1.15501344203949,-0.636072897939593,-1.27933656821834,0.0964125377225917,NA
"50","1962-02",-0.484729225933552,-1.27893912845295,-0.0988319200551628,-0.34160926433844,0.917521545960833,0.229674543034145,-0.712622471749484,-0.699961205777196,0.829949894390608,-0.0490411686547569,0.980692365011108,0.663883002105422,0.492761965162221,-0.372381785929678,0.843833887705387,1.34642972402652,-0.349812172944584,-0.693057586229351,-0.839196562767029,-0.166424461318094,-1.42272765018357,-0.237840959517906,0.164172696846503,0.991509579564928,-0.659409162157129,-0.797819375991821,-0.661114752292633,-0.609141512234904,0.90802946138382,0.0112817705303046,-0.0799619108438492,-0.904521544592381,-1.04652702773784,-0.790534245462194,0.996632239369095,0.825865187123758,0.0950121962818946,0.354617571032416,-0.766410991726706,-0.893250666586865,0.815534530534705,-0.169175859177455,-0.810814423532865,-0.992368936538696,-0.390427340606905,-0.973880392920382,-0.0727887341866964,NA
"51","1962-03",0.0124123881260554,-0.0840612356584926,0.13174438683414,0.495419662047937,1.03811774396196,0.393648544207668,-0.495891093729342,-0.29342129218552,0.571901166595911,0.210276107525598,0.995863587016625,0.630785273589719,0.157661713406943,-0.236675544921291,1.51386518659831,1.06224193334231,-0.699125060013362,-0.0701878809623322,-0.213527292013168,0.478422747464461,-0.691713159006366,0.100638599028194,0.260209325287077,0.556527258925688,-0.129059561229434,-0.0687201842665672,-0.577813267707825,-0.567993238582498,1.09968615722656,-0.0370702373367598,0.441466301679611,-0.0642973331022518,-0.149630249473289,-0.22138997331423,0.96438237383066,0.321892562123654,0.276754751478193,0.987507153145973,0.0446748707302101,-0.174265169855873,0.652420485493854,0.196213514570178,-0.33446355214953,-0.277824282646179,-0.42654461070878,-0.557462861073195,0.025816666450944,NA
"52","1962-04",-0.0160405099391937,0.19246314450465,0.0711372364145606,0.719217388105676,0.88694302142047,0.488055435792345,-0.373918118144574,-0.477861056055006,0.822143239096591,0.195968133619438,0.811358169330008,0.591904594709217,0.288758390066508,-0.170137321330516,1.59174209537848,1.38844651218204,-0.843698586736407,-0.17467098901996,-0.532845973968506,0.53951770357752,-0.771830334194586,-0.315592716862087,-0.319533799533491,0.672185997845607,-0.19651272042614,-0.286442577838898,-0.409341186285019,-0.319567074562822,1.00908969783783,0.027199380683016,0.0836563408374786,-0.0596109185948831,0.324528086397667,-0.165349098463755,1.0950323614755,0.516724890081429,0.352644144864742,0.759174416644785,0.0861534709732244,-0.172632502126411,0.959780237468545,0.334223270844083,-0.039698224917583,-0.786566197872162,-0.172988016688048,-0.576963603027462,-0.121993394024852,NA
"53","1962-05",-0.241477343936761,-0.331671924248096,0.159292700959471,-0.12298676743117,1.0282733147324,-0.179379185461422,0.0900432795389751,-0.57885971333644,0.977859294257666,0.400432686168194,0.566186671558017,0.965341137291707,0.500917989244379,-0.351427400743991,1.36396762512418,1.51172125675907,-0.737063604687888,-0.0364073914847188,-0.324399381875992,0.0900816628063303,-1.13466139804207,-0.221921199639683,-0.233897131350305,0.479151130422102,-0.164308485835738,-0.0870548933744431,-0.559414923191071,-0.0263185695731113,1.08238464260101,0.209485901538312,0.0945805460214615,-0.453780715830556,-0.466565147684779,-0.758700585268465,1.20005712222532,0.502971831489045,0.773435026069331,0.479972102414546,-0.379700286260702,-1.10428169890338,0.811301288169911,0.767009839958401,0.313005795320477,-0.997540175914764,-0.302110504054347,-0.951300371360712,0.0815941636129701,NA
"54","1962-06",-0.228009004394213,-0.567494509067492,-0.205505257839365,-0.121985496288545,0.530583600260289,-0.874596743734005,0.510743314194041,-0.825739210786201,0.975130964580335,0.220207003928992,0.121432903196694,1.01919533410367,0.401367926952208,-0.568234219997011,1.30974528330464,1.32577706471065,-0.781873500536359,-0.276988277853974,-0.527396321296692,-0.0501316753193808,-1.48944115714287,-0.255668441354754,-0.25826417627158,0.515470340756293,-0.218806234688465,-0.282531410455704,-0.845672190189362,-0.269838131892362,0.170145520567894,0.115590482839901,0.103913776576519,-0.280888140023848,-0.739877761423489,-1.13882165431761,0.930405918659408,0.363272309075399,0.690135157808274,0.373674342642473,-0.371984048595105,-1.44903422160159,0.505837120574599,0.801706506720343,0.0495980211799976,-1.04604232311249,-0.635416275293685,-0.641433146110773,0.0198103965279829,NA
"55","1962-07",-0.313110893188665,-0.560516948470099,0.0123981415025371,-0.181253316040362,0.476332384146189,-0.860425088545449,1.18973899409307,-1.27317063433863,0.971326611700811,0.266978140864417,-0.00992820903922168,0.598018780254696,0.0308237537080744,-0.46161218029568,1.18267983710357,0.964622617589558,-0.875429893296862,-0.363790537690279,-0.472241401672363,0.113806949342427,-1.107474188374,-0.567425524669914,-0.289382075821912,0.554184721213171,-0.316736875448521,-0.213475853204727,-0.887214422225952,-0.204939390324614,-0.048151160120964,-0.222447134227171,0.087089367210865,-0.235893476487847,-0.790197134017944,-1.05348104125541,0.776357682806547,0.14715534948764,0.301138385545814,0.336846617490631,-0.341054968007636,-1.31610012163746,-0.00240500604802752,1.09782247702195,-0.0233519121491212,-1.28575432300568,-0.637475459291836,-0.275404609886166,-0.122571401789193,NA
"56","1962-08",-0.33359413643678,-0.51038638668263,-0.124161408371315,-0.132078614719467,0.534194570153685,-0.988969236742254,1.19424205099289,-1.17810202449112,1.08372065252379,0.266355737680009,-0.0287882877472664,1.18448777699992,0.220855656357653,-0.435320262854644,1.10324706616176,0.650659159525901,-0.724170030109466,-0.29355749939224,-0.22153440117836,0.0853356841618887,-0.840682117120336,-0.273714601282248,-0.0213268407517009,0.158902621543681,-0.38572182722245,0.0533839911222458,-1.05758810043335,0.334752772953235,-0.0782171370983124,-0.0154651775730319,0.0723087638616562,-0.492273156859824,-0.90646320548307,-0.846424778876322,0.628295173247655,0.201009016121283,0.329855364574199,0.328532419563061,-0.520151469530989,-1.24896892843928,-0.0723490230963993,1.0055624897171,0.0277030112490151,-1.24617636203766,-0.627602905030341,-0.327442374317684,0.0644350399902286,NA
"57","1962-09",-0.0264233827590942,-0.26002981457633,0.233359513188242,0.0796504936130456,0.521896926404273,-0.987704189265721,1.25148312716026,-1.18078878941039,1.07087137808925,0.537847410598072,0.139089348137781,0.95187948413178,0.822774618216414,0.0465242620851071,1.02625595086532,1.04347117524313,-0.6372653435147,-0.242876594504105,-0.0301524065434933,0.509853974088694,-0.764307900591366,-0.157154049565467,0.201925213690157,-0.18199899832481,-0.231534369164412,0.216813132166862,-0.952633321285248,0.842531114826296,0.0273601325005293,0.625821857792205,-0.20316119492054,-0.00696620775688588,-0.690007284011809,-0.688251474045136,0.571958345044506,0.095230497505878,0.642630317592206,0.351417102658372,-0.190565773065242,-1.14552579740663,0.121016798153114,1.75168067320196,0.331293662284386,-0.820577025413513,-0.681769967139232,-0.0806312145476721,0.136577848956341,NA
"58","1962-10",0.193379068374634,0.184551550164396,0.0992815755165775,-0.253126885860317,0.0434257985969308,-0.630686695550278,1.38151424759402,-1.58106071551847,0.855868940133797,0.383447808947725,-0.137386271840236,0.709457433031746,1.0254418217588,0.527167524617269,0.916037267075,0.882591388296546,-0.552953380440909,-0.706457882060837,-0.636103391647339,-0.0613044996477034,-0.916877967831991,-0.737744906257988,-0.695835471153259,-0.374612380813743,-0.501296730111875,-0.267843306064606,-1.03415846824646,0.897570848588635,-0.53583226954937,0.749367546050578,-0.730194270610809,-0.133816594498329,-0.483504315612723,-0.261294101106023,0.366659678276526,0.259564980281156,0.5263320891852,0.214171358608234,-0.370791205450286,-1.00240336048263,-0.121371434278384,1.4479329224801,0.115070446660754,-0.79185551404953,-0.42735093257005,-0.178059561000167,-0.596114752834264,NA
"59","1962-11",0.846785155932109,0.685709010275752,0.397791613783428,0.100429814107492,-0.303510900953188,-0.384548448536745,1.82171752675175,-1.62376302446673,0.548305298760533,0.480435381994084,-0.326514535211393,0.529582149768534,1.2328678808541,0.858638834152374,0.504611882065369,0.799414194849819,-0.556042873670184,-0.683967972173686,-0.260367602109909,0.669138621316073,-0.336827037491313,-0.728830796529088,-0.539979371759627,-0.81676792323597,-0.427165883326888,-0.0521922968327999,-0.932052254676819,1.01514482646015,-0.807229794025421,0.957400908211563,-1.73767697811127,0.291586952462838,-0.197947455221049,0.113006566325034,0.0754597647838254,-0.0259213940537991,0.528249051196626,-0.0890478741591484,-0.0493765322268278,-0.735932555179754,-0.365819643044876,1.81629197233289,0.674031227898623,-0.288221150636673,-0.576791939678328,-0.0735418782819485,-0.577534641498068,NA
"60","1962-12",1.08239436149597,0.807751371530507,0.331412901705946,-0.0403487039072355,-0.344167398600476,-0.222303819544552,1.59878389270519,-1.37164006622331,0.292894910001441,0.339161244178807,-0.542177642858796,0.263407105396422,1.02247818990199,1.33951723344379,0.436623481021928,0.579497262248715,-0.186512010438102,-0.766920934299097,-0.355783998966217,0.673710764226826,-0.378392961317168,-0.582884755541428,-0.0912923520361936,-0.467196782443064,-0.441156219073146,-0.0569635853171349,-0.488098919391632,0.797717898303554,-0.955445489883423,0.677046021856893,-1.5777063369751,0.267679249652482,-0.135659139380971,0.121559369898929,-0.241635580360889,-0.0751093438168397,0.340299394204249,-0.799608719937148,-0.0935627759754517,-0.942490049508959,-0.39673325808083,1.64395735907658,0.595034264686803,-0.560177683830261,-0.0562104558169796,0.147693227111658,-0.732755121582873,NA
"61","1963-01",0.952384543418884,1.53250062255724,0.298512754707646,0.229360328263061,-0.713314106561824,0.4956819400215,1.40232939080093,-1.89458414666755,0.168372618823655,0.243369089451847,-0.91742603112799,-0.335393632210959,0.674757987669579,1.71771643524811,0.522575283448368,0.357315797984001,-0.647593788684361,-1.13127697418847,-1.00909197330475,0.867747967150746,0.0207379630013807,-1.38868982211814,-1.34422223656266,-1.29114783594041,-0.195101415363245,-0.621592581272125,-0.785193741321564,0.551775472338508,-1.28187003946304,0.297787813371088,-0.881155490875244,0.793144936691001,0.460495112871575,0.818812870161628,-0.750014079366225,-0.150044611655924,0.327810536754667,-0.122502765535015,0.46871851006167,-0.203055681591403,-0.752184213284492,1.71564114810586,0.896447278969068,-0.0625328943133354,0.635765616961616,0.363022324288853,-1.29755874378333,NA
